,FTAG,FTHG,Gameday,Season,TeamA,TeamH
2403,1,2,30.0,1972.0,Bochum,FC Köln
2404,1,1,30.0,1972.0,Duisburg,Braunschweig
2405,1,1,30.0,1972.0,Düsseldorf,Offenbach
2406,2,3,30.0,1972.0,Frankfurt,Schalke
2407,5,0,30.0,1972.0,M´gladbach,Wuppertal
2408,0,1,30.0,1972.0,Hannover,Oberhausen
2409,0,6,30.0,1972.0,K´lautern,B. München
2410,4,1,30.0,1972.0,Hamburg,Bremen
2411,1,5,30.0,1972.0,VfB Stuttgar,Hertha BSC
2412,2,4,31.0,1972.0,Wuppertal,VfB Stuttgar
2413,1,4,31.0,1972.0,Schalke,M´gladbach
2414,2,6,31.0,1972.0,Oberhausen,K´lautern
2415,2,2,31.0,1972.0,Bremen,Hannover
2416,0,1,31.0,1972.0,Braunschweig,Hamburg
2417,0,5,31.0,1972.0,FC Köln,Frankfurt
2418,0,0,31.0,1972.0,B. München,Düsseldorf
2419,1,2,31.0,1972.0,Hertha BSC,Duisburg
2420,3,2,31.0,1972.0,Offenbach,Bochum
2421,0,5,32.0,1972.0,Duisburg,Wuppertal
2422,0,2,32.0,1972.0,VfB Stuttgar,Schalke
2423,3,2,32.0,1972.0,FC Köln,Offenbach
2424,3,0,32.0,1972.0,Düsseldorf,Oberhausen
2425,1,5,32.0,1972.0,Bochum,B. München
2426,2,0,32.0,1972.0,Frankfurt,M´gladbach
2427,1,5,32.0,1972.0,K´lautern,Bremen
2428,2,3,32.0,1972.0,Hannover,Braunschweig
2429,1,2,32.0,1972.0,Hamburg,Hertha BSC
2430,2,2,33.0,1972.0,Frankfurt,VfB Stuttgar
2431,3,0,33.0,1972.0,B. München,Offenbach
2432,1,3,33.0,1972.0,M´gladbach,FC Köln
2433,0,3,33.0,1972.0,Braunschweig,K´lautern
2434,0,2,33.0,1972.0,Hertha BSC,Hannover
2435,2,2,33.0,1972.0,Wuppertal,Hamburg
2436,1,2,33.0,1972.0,Bremen,Düsseldorf
2437,1,0,33.0,1972.0,Schalke,Duisburg
2438,2,2,33.0,1972.0,Oberhausen,Bochum
2439,0,2,34.0,1972.0,Hamburg,Schalke
2440,1,2,34.0,1972.0,Offenbach,Oberhausen
2441,1,1,34.0,1972.0,FC Köln,B. München
2442,4,3,34.0,1972.0,VfB Stuttgar,M´gladbach
2443,3,1,34.0,1972.0,Duisburg,Frankfurt
2444,2,5,34.0,1972.0,Bochum,Bremen
2445,2,1,34.0,1972.0,Düsseldorf,Braunschweig
2446,1,4,34.0,1972.0,K´lautern,Hertha BSC
2447,4,0,34.0,1972.0,Hannover,Wuppertal
2448,1,2,1.0,1973.0,Wuppertal,Bochum
2449,0,3,1.0,1973.0,Schalke,VfB Stuttgar
2450,1,1,1.0,1973.0,RW Essen,Offenbach
2451,1,3,1.0,1973.0,Düsseldorf,B. München
2452,1,3,1.0,1973.0,Fort. Köln,M´gladbach
2453,1,1,1.0,1973.0,Frankfurt,FC Köln
2454,2,2,1.0,1973.0,Bremen,K´lautern
2455,2,0,1.0,1973.0,Hertha BSC,Hamburg
2456,1,1,1.0,1973.0,Hannover,Duisburg
2457,1,1,2.0,1973.0,VfB Stuttgar,Bremen
2458,1,3,2.0,1973.0,Bochum,Schalke
2459,0,3,2.0,1973.0,Hamburg,Wuppertal
2460,3,0,2.0,1973.0,B. München,Fort. Köln
2461,2,4,2.0,1973.0,K´lautern,Hannover
2462,0,3,2.0,1973.0,Duisburg,Frankfurt
2463,6,2,2.0,1973.0,M´gladbach,RW Essen
2464,0,3,2.0,1973.0,FC Köln,Düsseldorf
2465,2,2,2.0,1973.0,Offenbach,Hertha BSC
2466,1,5,3.0,1973.0,FC Köln,Duisburg
2467,4,1,3.0,1973.0,Frankfurt,K´lautern
2468,1,5,3.0,1973.0,Hannover,VfB Stuttgar
2469,1,0,3.0,1973.0,Wuppertal,Offenbach
2470,0,2,3.0,1973.0,RW Essen,B. München
2471,1,1,3.0,1973.0,Düsseldorf,Fort. Köln
2472,2,5,3.0,1973.0,Schalke,Hamburg
2473,0,0,3.0,1973.0,Bremen,Bochum
2474,1,1,3.0,1973.0,Hertha BSC,M´gladbach
2475,2,1,4.0,1973.0,Bochum,Hannover
2476,1,3,4.0,1973.0,K´lautern,FC Köln
2477,4,2,4.0,1973.0,M´gladbach,Wuppertal
2478,3,4,4.0,1973.0,VfB Stuttgar,Frankfurt
2479,2,0,4.0,1973.0,Fort. Köln,RW Essen
2480,1,2,4.0,1973.0,Duisburg,Düsseldorf
2481,1,1,4.0,1973.0,Hamburg,Bremen
2482,2,2,4.0,1973.0,B. München,Hertha BSC
2483,2,0,4.0,1973.0,Offenbach,Schalke
2484,1,1,5.0,1973.0,Frankfurt,Bochum
2485,0,4,5.0,1973.0,Bremen,Offenbach
2486,1,2,5.0,1973.0,Duisburg,K´lautern
2487,1,2,5.0,1973.0,FC Köln,VfB Stuttgar
2488,0,3,5.0,1973.0,Wuppertal,B. München
2489,0,6,5.0,1973.0,Schalke,M´gladbach
2490,3,3,5.0,1973.0,Hertha BSC,Fort. Köln
2491,4,1,5.0,1973.0,Hannover,Hamburg
2492,4,1,5.0,1973.0,Düsseldorf,RW Essen
2493,0,1,6.0,1973.0,VfB Stuttgar,Duisburg
2494,3,2,6.0,1973.0,Offenbach,Hannover
2495,0,0,6.0,1973.0,Fort. Köln,Wuppertal
2496,5,5,6.0,1973.0,B. München,Schalke
2497,2,2,6.0,1973.0,Bochum,FC Köln
2498,0,1,6.0,1973.0,Hamburg,Frankfurt
2499,5,2,6.0,1973.0,K´lautern,Düsseldorf
2500,3,2,6.0,1973.0,M´gladbach,Bremen
2501,1,1,6.0,1973.0,RW Essen,Hertha BSC
2502,3,4,7.0,1973.0,Hannover,M´gladbach
2503,1,1,7.0,1973.0,Schalke,Fort. Köln
2504,1,2,7.0,1973.0,Wuppertal,RW Essen
2505,1,3,7.0,1973.0,FC Köln,Hamburg
2506,0,3,7.0,1973.0,Duisburg,Bochum
2507,0,2,7.0,1973.0,Düsseldorf,Hertha BSC
2508,2,2,7.0,1973.0,Bremen,B. München
2509,4,3,7.0,1973.0,K´lautern,VfB Stuttgar
2510,2,5,7.0,1973.0,Frankfurt,Offenbach
2511,0,0,8.0,1973.0,Hamburg,Duisburg
2512,2,0,8.0,1973.0,Bochum,K´lautern
2513,1,3,8.0,1973.0,RW Essen,Schalke
2514,0,2,8.0,1973.0,Offenbach,FC Köln
2515,1,2,8.0,1973.0,Hertha BSC,Wuppertal
2516,1,3,8.0,1973.0,B. München,Hannover
2517,0,1,8.0,1973.0,M´gladbach,Frankfurt
2518,0,2,8.0,1973.0,VfB Stuttgar,Düsseldorf
2519,0,2,8.0,1973.0,Fort. Köln,Bremen
2520,2,2,9.0,1973.0,Düsseldorf,Wuppertal
2521,1,3,9.0,1973.0,Bremen,RW Essen
2522,0,2,9.0,1973.0,Duisburg,Offenbach
2523,2,2,9.0,1973.0,Frankfurt,B. München
2524,1,1,9.0,1973.0,FC Köln,M´gladbach
2525,2,2,9.0,1973.0,Hannover,Fort. Köln
2526,2,0,9.0,1973.0,K´lautern,Hamburg
2527,0,0,9.0,1973.0,VfB Stuttgar,Bochum
2528,0,1,9.0,1973.0,Schalke,Hertha BSC
2529,1,4,10.0,1973.0,Hertha BSC,Bremen
2530,0,3,10.0,1973.0,Hamburg,VfB Stuttgar
2531,2,4,10.0,1973.0,Wuppertal,Schalke
2532,3,4,10.0,1973.0,B. München,FC Köln
2533,0,3,10.0,1973.0,Offenbach,K´lautern
2534,2,1,10.0,1973.0,RW Essen,Hannover
2535,2,4,10.0,1973.0,Fort. Köln,Frankfurt
2536,1,1,10.0,1973.0,Bochum,Düsseldorf
2537,2,1,10.0,1973.0,M´gladbach,Duisburg
2538,3,6,11.0,1973.0,Frankfurt,RW Essen
2539,1,4,11.0,1973.0,Bremen,Wuppertal
2540,2,4,11.0,1973.0,Düsseldorf,Schalke
2541,1,2,11.0,1973.0,VfB Stuttgar,Offenbach
2542,2,4,11.0,1973.0,Duisburg,B. München
2543,2,2,11.0,1973.0,K´lautern,M´gladbach
2544,2,0,11.0,1973.0,FC Köln,Fort. Köln
2545,0,5,11.0,1973.0,Bochum,Hamburg
2546,2,4,11.0,1973.0,Hannover,Hertha BSC
2547,3,1,12.0,1973.0,Fort. Köln,Duisburg
2548,1,6,12.0,1973.0,M´gladbach,VfB Stuttgar
2549,2,3,12.0,1973.0,RW Essen,FC Köln
2550,4,7,12.0,1973.0,B. München,K´lautern
2551,0,2,12.0,1973.0,Hertha BSC,Frankfurt
2552,1,2,12.0,1973.0,Schalke,Bremen
2553,1,1,12.0,1973.0,Wuppertal,Hannover
2554,1,4,12.0,1973.0,Offenbach,Bochum
2555,0,2,12.0,1973.0,Hamburg,Düsseldorf
2556,0,2,13.0,1973.0,Bochum,M´gladbach
2557,5,2,13.0,1973.0,Hamburg,Offenbach
2558,0,3,13.0,1973.0,VfB Stuttgar,B. München
2559,1,1,13.0,1973.0,Frankfurt,Wuppertal
2560,3,3,13.0,1973.0,K´lautern,Fort. Köln
2561,2,4,13.0,1973.0,Duisburg,RW Essen
2562,0,0,13.0,1973.0,Düsseldorf,Bremen
2563,2,2,13.0,1973.0,FC Köln,Hertha BSC
2564,1,3,13.0,1973.0,Hannover,Schalke
2565,1,1,14.0,1973.0,Hertha BSC,Duisburg
2566,0,0,14.0,1973.0,Wuppertal,FC Köln
2567,0,0,14.0,1973.0,RW Essen,K´lautern
2568,1,2,14.0,1973.0,Fort. Köln,VfB Stuttgar
2569,1,0,14.0,1973.0,Bremen,Hannover
2570,0,1,14.0,1973.0,M´gladbach,Hamburg
2571,1,2,14.0,1973.0,Schalke,Frankfurt
2572,3,3,14.0,1973.0,Offenbach,Düsseldorf
2573,1,0,14.0,1973.0,B. München,Bochum
2574,0,2,15.0,1973.0,Duisburg,Wuppertal
2575,2,2,15.0,1973.0,FC Köln,Schalke
2576,3,2,15.0,1973.0,M´gladbach,Offenbach
2577,1,4,15.0,1973.0,Hamburg,B. München
2578,2,2,15.0,1973.0,Bochum,Fort. Köln
2579,3,3,15.0,1973.0,VfB Stuttgar,RW Essen
2580,0,2,15.0,1973.0,Hannover,Düsseldorf
2581,2,1,15.0,1973.0,Frankfurt,Bremen
2582,1,3,15.0,1973.0,K´lautern,Hertha BSC
2583,0,2,16.0,1973.0,Schalke,Duisburg
2584,1,1,16.0,1973.0,Hannover,Frankfurt
2585,2,2,16.0,1973.0,B. München,Offenbach
2586,0,2,16.0,1973.0,Hertha BSC,VfB Stuttgar
2587,2,1,16.0,1973.0,Düsseldorf,M´gladbach
2588,0,2,16.0,1973.0,Bremen,FC Köln
2589,0,4,16.0,1973.0,Wuppertal,K´lautern
2590,0,4,16.0,1973.0,Fort. Köln,Hamburg
2591,2,1,16.0,1973.0,RW Essen,Bochum
2592,4,3,17.0,1973.0,VfB Stuttgar,Wuppertal
2593,3,3,17.0,1973.0,K´lautern,Schalke
2594,3,4,17.0,1973.0,M´gladbach,B. München
2595,1,2,17.0,1973.0,Offenbach,Fort. Köln
2596,0,1,17.0,1973.0,FC Köln,Hannover
2597,1,1,17.0,1973.0,Hamburg,RW Essen
2598,0,1,17.0,1973.0,Frankfurt,Düsseldorf
2599,2,4,17.0,1973.0,Bochum,Hertha BSC
2600,2,1,17.0,1973.0,Duisburg,Bremen
2601,0,2,18.0,1973.0,Bochum,Wuppertal
2602,3,2,18.0,1973.0,VfB Stuttgar,Schalke
2603,5,3,18.0,1973.0,M´gladbach,Fort. Köln
2604,2,2,18.0,1973.0,Duisburg,Hannover
2605,1,2,18.0,1973.0,FC Köln,Frankfurt
2606,2,1,18.0,1973.0,Offenbach,RW Essen
2607,2,4,18.0,1973.0,B. München,Düsseldorf
2608,1,3,18.0,1973.0,K´lautern,Bremen
2609,1,2,18.0,1973.0,Hamburg,Hertha BSC
2610,2,2,19.0,1973.0,Bremen,VfB Stuttgar
2611,1,1,19.0,1973.0,Hertha BSC,Offenbach
2612,1,5,19.0,1973.0,Fort. Köln,B. München
2613,2,2,19.0,1973.0,RW Essen,M´gladbach
2614,2,4,19.0,1973.0,Düsseldorf,FC Köln
2615,1,2,19.0,1973.0,Hannover,K´lautern
2616,1,2,19.0,1973.0,Wuppertal,Hamburg
2617,1,1,19.0,1973.0,Frankfurt,Duisburg
2618,5,2,19.0,1973.0,Schalke,Bochum
2619,1,3,20.0,1973.0,Hamburg,Schalke
2620,1,5,20.0,1973.0,Duisburg,FC Köln
2621,0,3,20.0,1973.0,VfB Stuttgar,Hannover
2622,1,3,20.0,1973.0,K´lautern,Frankfurt
2623,1,0,20.0,1973.0,B. München,RW Essen
2624,1,5,20.0,1973.0,Fort. Köln,Düsseldorf
2625,0,1,20.0,1973.0,Bochum,Bremen
2626,4,3,20.0,1973.0,M´gladbach,Hertha BSC
2627,1,1,20.0,1973.0,Offenbach,Wuppertal
2628,1,3,21.0,1973.0,Frankfurt,VfB Stuttgar
2629,2,1,21.0,1973.0,Schalke,Offenbach
2630,1,3,21.0,1973.0,Hertha BSC,B. München
2631,1,7,21.0,1973.0,Wuppertal,M´gladbach
2632,3,1,21.0,1973.0,RW Essen,Fort. Köln
2633,2,1,21.0,1973.0,FC Köln,K´lautern
2634,0,3,21.0,1973.0,Bremen,Hamburg
2635,1,0,21.0,1973.0,Düsseldorf,Duisburg
2636,1,3,21.0,1973.0,Hannover,Bochum
2637,4,1,22.0,1973.0,B. München,Wuppertal
2638,0,2,22.0,1973.0,M´gladbach,Schalke
2639,2,5,22.0,1973.0,VfB Stuttgar,FC Köln
2640,2,2,22.0,1973.0,Hamburg,Hannover
2641,1,3,22.0,1973.0,Bochum,Frankfurt
2642,0,3,22.0,1973.0,RW Essen,Düsseldorf
2643,1,2,22.0,1973.0,K´lautern,Duisburg
2644,2,0,22.0,1973.0,Offenbach,Bremen
2645,1,1,22.0,1973.0,Fort. Köln,Hertha BSC
2646,1,0,23.0,1973.0,Duisburg,VfB Stuttgar
2647,1,2,23.0,1973.0,Hannover,Offenbach
2648,1,5,23.0,1973.0,Schalke,B. München
2649,1,2,23.0,1973.0,Wuppertal,Fort. Köln
2650,2,3,23.0,1973.0,Düsseldorf,K´lautern
2651,2,4,23.0,1973.0,Frankfurt,Hamburg
2652,2,0,23.0,1973.0,FC Köln,Bochum
2653,1,3,23.0,1973.0,Bremen,M´gladbach
2654,2,3,23.0,1973.0,Hertha BSC,RW Essen
2655,0,2,24.0,1973.0,RW Essen,Wuppertal
2656,1,6,24.0,1973.0,Fort. Köln,Schalke
2657,2,1,24.0,1973.0,Hamburg,FC Köln
2658,0,4,24.0,1973.0,VfB Stuttgar,K´lautern
2659,2,0,24.0,1973.0,M´gladbach,Hannover
2660,2,2,24.0,1973.0,Offenbach,Frankfurt
2661,1,1,24.0,1973.0,Hertha BSC,Düsseldorf
2662,0,0,24.0,1973.0,Bochum,Duisburg
2663,1,1,24.0,1973.0,B. München,Bremen
2664,0,0,25.0,1973.0,Düsseldorf,VfB Stuttgar
2665,2,1,25.0,1973.0,FC Köln,Offenbach
2666,1,5,25.0,1973.0,Hannover,B. München
2667,0,0,25.0,1973.0,Frankfurt,M´gladbach
2668,3,1,25.0,1973.0,Bremen,Fort. Köln
2669,0,2,25.0,1973.0,Duisburg,Hamburg
2670,5,2,25.0,1973.0,Schalke,RW Essen
2671,2,2,25.0,1973.0,K´lautern,Bochum
2672,0,3,25.0,1973.0,Wuppertal,Hertha BSC
2673,0,2,26.0,1973.0,Wuppertal,Düsseldorf
2674,0,2,26.0,1973.0,Bochum,VfB Stuttgar
2675,0,3,26.0,1973.0,Hertha BSC,Schalke
2676,1,0,26.0,1973.0,M´gladbach,FC Köln
2677,4,1,26.0,1973.0,Hamburg,K´lautern
2678,1,1,26.0,1973.0,Fort. Köln,Hannover
2679,1,1,26.0,1973.0,B. München,Frankfurt
2680,0,4,26.0,1973.0,Offenbach,Duisburg
2681,1,1,26.0,1973.0,RW Essen,Bremen
2682,1,1,27.0,1973.0,Schalke,Wuppertal
2683,3,2,27.0,1973.0,K´lautern,Offenbach
2684,1,4,27.0,1973.0,FC Köln,B. München
2685,2,3,27.0,1973.0,Duisburg,M´gladbach
2686,2,3,27.0,1973.0,Frankfurt,Fort. Köln
2687,0,1,27.0,1973.0,VfB Stuttgar,Hamburg
2688,1,1,27.0,1973.0,Hannover,RW Essen
2689,3,3,27.0,1973.0,Düsseldorf,Bochum
2690,0,0,27.0,1973.0,Bremen,Hertha BSC
2691,0,4,28.0,1973.0,Offenbach,VfB Stuttgar
2692,0,5,28.0,1973.0,Fort. Köln,FC Köln
2693,4,2,28.0,1973.0,M´gladbach,K´lautern
2694,1,3,28.0,1973.0,Hertha BSC,Hannover
2695,0,6,28.0,1973.0,RW Essen,Frankfurt
2696,1,0,28.0,1973.0,Schalke,Düsseldorf
2697,4,0,28.0,1973.0,B. München,Duisburg
2698,0,3,28.0,1973.0,Wuppertal,Bremen
2699,0,2,28.0,1973.0,Hamburg,Bochum
2700,1,2,29.0,1973.0,Hannover,Wuppertal
2701,2,4,29.0,1973.0,Bremen,Schalke
2702,2,2,29.0,1973.0,Bochum,Offenbach
2703,1,1,29.0,1973.0,K´lautern,B. München
2704,1,3,29.0,1973.0,VfB Stuttgar,M´gladbach
2705,0,3,29.0,1973.0,Duisburg,Fort. Köln
2706,3,1,29.0,1973.0,Düsseldorf,Hamburg
2707,1,1,29.0,1973.0,FC Köln,RW Essen
2708,1,2,29.0,1973.0,Frankfurt,Hertha BSC
2709,0,1,30.0,1973.0,RW Essen,Duisburg
2710,1,1,30.0,1973.0,B. München,VfB Stuttgar
2711,4,3,30.0,1973.0,Hertha BSC,FC Köln
2712,1,2,30.0,1973.0,Fort. Köln,K´lautern
2713,1,0,30.0,1973.0,Schalke,Hannover
2714,0,0,30.0,1973.0,Offenbach,Hamburg
2715,0,1,30.0,1973.0,Wuppertal,Frankfurt
2716,1,1,30.0,1973.0,Bremen,Düsseldorf
2717,1,1,30.0,1973.0,M´gladbach,Bochum
2718,4,2,31.0,1973.0,Duisburg,Hertha BSC
2719,1,3,31.0,1973.0,Frankfurt,Schalke
2720,3,1,31.0,1973.0,FC Köln,Wuppertal
2721,0,3,31.0,1973.0,Düsseldorf,Offenbach
2722,0,4,31.0,1973.0,Bochum,B. München
2723,1,6,31.0,1973.0,Hamburg,M´gladbach
2724,0,1,31.0,1973.0,VfB Stuttgar,Fort. Köln
2725,3,3,31.0,1973.0,K´lautern,RW Essen
2726,3,3,31.0,1973.0,Hannover,Bremen
2727,3,0,32.0,1973.0,RW Essen,VfB Stuttgar
2728,1,5,32.0,1973.0,Offenbach,M´gladbach
2729,1,3,32.0,1973.0,Schalke,FC Köln
2730,1,3,32.0,1973.0,Hertha BSC,K´lautern
2731,2,1,32.0,1973.0,Düsseldorf,Hannover
2732,5,0,32.0,1973.0,B. München,Hamburg
2733,1,1,32.0,1973.0,Bremen,Frankfurt
2734,0,0,32.0,1973.0,Wuppertal,Duisburg
2735,0,2,32.0,1973.0,Fort. Köln,Bochum
2736,4,2,33.0,1973.0,K´lautern,Wuppertal
2737,1,0,33.0,1973.0,Duisburg,Schalke
2738,0,1,33.0,1973.0,Offenbach,B. München
2739,0,3,33.0,1973.0,Hamburg,Fort. Köln
2740,0,0,33.0,1973.0,Frankfurt,Hannover
2741,2,2,33.0,1973.0,Bochum,RW Essen
2742,0,1,33.0,1973.0,M´gladbach,Düsseldorf
2743,2,4,33.0,1973.0,FC Köln,Bremen
2744,0,1,33.0,1973.0,VfB Stuttgar,Hertha BSC
2745,0,4,34.0,1973.0,Fort. Köln,Offenbach
2746,0,5,34.0,1973.0,B. München,M´gladbach
2747,1,2,34.0,1973.0,Hannover,FC Köln
2748,0,4,34.0,1973.0,Schalke,K´lautern
2749,3,2,34.0,1973.0,RW Essen,Hamburg
2750,1,2,34.0,1973.0,Düsseldorf,Frankfurt
2751,1,3,34.0,1973.0,Bremen,Duisburg
2752,1,2,34.0,1973.0,Hertha BSC,Bochum
2753,2,2,34.0,1973.0,Wuppertal,VfB Stuttgar
2754,3,3,1.0,1974.0,Düsseldorf,Hertha BSC
2755,4,1,1.0,1974.0,Duisburg,Wuppertal
2756,0,1,1.0,1974.0,Bochum,VfB Stuttgar
2757,1,2,1.0,1974.0,K´lautern,Schalke
2758,0,6,1.0,1974.0,B. München,Offenbach
2759,3,1,1.0,1974.0,Hamburg,M´gladbach
2760,1,0,1.0,1974.0,RW Essen,FC Köln
2761,3,0,1.0,1974.0,Frankfurt,Bremen
2762,0,5,1.0,1974.0,TB Berlin,Braunschweig
2763,0,2,2.0,1974.0,Braunschweig,K´lautern
2764,0,1,2.0,1974.0,Offenbach,Hamburg
2765,0,4,2.0,1974.0,VfB Stuttgar,Düsseldorf
2766,1,2,2.0,1974.0,Hertha BSC,B. München
2767,1,1,2.0,1974.0,M´gladbach,Frankfurt
2768,0,2,2.0,1974.0,Wuppertal,RW Essen
2769,0,2,2.0,1974.0,Schalke,Duisburg
2770,2,3,2.0,1974.0,FC Köln,Bochum
2771,0,4,2.0,1974.0,Bremen,TB Berlin
2772,1,3,3.0,1974.0,TB Berlin,M´gladbach
2773,1,1,3.0,1974.0,Bochum,Wuppertal
2774,2,1,3.0,1974.0,B. München,VfB Stuttgar
2775,0,3,3.0,1974.0,RW Essen,Schalke
2776,2,2,3.0,1974.0,Düsseldorf,FC Köln
2777,3,1,3.0,1974.0,Hamburg,Frankfurt
2778,1,3,3.0,1974.0,K´lautern,Bremen
2779,1,4,3.0,1974.0,Duisburg,Braunschweig
2780,1,4,3.0,1974.0,Offenbach,Hertha BSC
2781,1,3,4.0,1974.0,VfB Stuttgar,Offenbach
2782,3,6,4.0,1974.0,FC Köln,B. München
2783,3,1,4.0,1974.0,M´gladbach,K´lautern
2784,1,1,4.0,1974.0,Hertha BSC,Hamburg
2785,2,1,4.0,1974.0,Braunschweig,RW Essen
2786,0,2,4.0,1974.0,Wuppertal,Düsseldorf
2787,0,4,4.0,1974.0,Bremen,Duisburg
2788,1,2,4.0,1974.0,Schalke,Bochum
2789,4,1,4.0,1974.0,Frankfurt,TB Berlin
2790,1,3,5.0,1974.0,B. München,Wuppertal
2791,2,1,5.0,1974.0,Hertha BSC,VfB Stuttgar
2792,0,3,5.0,1974.0,Düsseldorf,Schalke
2793,1,4,5.0,1974.0,Duisburg,M´gladbach
2794,1,0,5.0,1974.0,Offenbach,FC Köln
2795,1,5,5.0,1974.0,K´lautern,Frankfurt
2796,0,0,5.0,1974.0,RW Essen,Bremen
2797,0,2,5.0,1974.0,Bochum,Braunschweig
2798,3,0,5.0,1974.0,Hamburg,TB Berlin
2799,1,3,6.0,1974.0,Wuppertal,Offenbach
2800,0,4,6.0,1974.0,TB Berlin,K´lautern
2801,2,0,6.0,1974.0,Schalke,B. München
2802,0,1,6.0,1974.0,VfB Stuttgar,Hamburg
2803,3,1,6.0,1974.0,M´gladbach,RW Essen
2804,2,2,6.0,1974.0,Braunschweig,Düsseldorf
2805,3,1,6.0,1974.0,Frankfurt,Duisburg
2806,1,3,6.0,1974.0,Bremen,Bochum
2807,1,1,6.0,1974.0,FC Köln,Hertha BSC
2808,0,0,7.0,1974.0,Düsseldorf,Bremen
2809,0,0,7.0,1974.0,Hertha BSC,Wuppertal
2810,0,2,7.0,1974.0,Offenbach,Schalke
2811,0,3,7.0,1974.0,Bochum,M´gladbach
2812,2,4,7.0,1974.0,VfB Stuttgar,FC Köln
2813,0,1,7.0,1974.0,Hamburg,K´lautern
2814,1,9,7.0,1974.0,RW Essen,Frankfurt
2815,1,3,7.0,1974.0,B. München,Braunschweig
2816,3,2,7.0,1974.0,Duisburg,TB Berlin
2817,1,5,8.0,1974.0,Wuppertal,VfB Stuttgar
2818,1,2,8.0,1974.0,Braunschweig,Offenbach
2819,0,2,8.0,1974.0,Bremen,B. München
2820,1,3,8.0,1974.0,FC Köln,Hamburg
2821,2,3,8.0,1974.0,TB Berlin,RW Essen
2822,2,3,8.0,1974.0,M´gladbach,Düsseldorf
2823,2,3,8.0,1974.0,K´lautern,Duisburg
2824,1,3,8.0,1974.0,Frankfurt,Bochum
2825,0,1,8.0,1974.0,Schalke,Hertha BSC
2826,4,1,9.0,1974.0,FC Köln,Wuppertal
2827,0,2,9.0,1974.0,VfB Stuttgar,Schalke
2828,2,1,9.0,1974.0,B. München,M´gladbach
2829,0,2,9.0,1974.0,RW Essen,K´lautern
2830,0,4,9.0,1974.0,Düsseldorf,Frankfurt
2831,0,2,9.0,1974.0,Hamburg,Duisburg
2832,6,3,9.0,1974.0,Offenbach,Bremen
2833,1,2,9.0,1974.0,Hertha BSC,Braunschweig
2834,0,2,9.0,1974.0,Bochum,TB Berlin
2835,3,4,10.0,1974.0,M´gladbach,Offenbach
2836,0,0,10.0,1974.0,Braunschweig,VfB Stuttgar
2837,1,2,10.0,1974.0,Frankfurt,B. München
2838,2,4,10.0,1974.0,Schalke,FC Köln
2839,1,4,10.0,1974.0,Wuppertal,Hamburg
2840,0,3,10.0,1974.0,Duisburg,RW Essen
2841,2,3,10.0,1974.0,TB Berlin,Düsseldorf
2842,0,4,10.0,1974.0,K´lautern,Bochum
2843,0,2,10.0,1974.0,Bremen,Hertha BSC
2844,0,1,11.0,1974.0,Düsseldorf,K´lautern
2845,1,3,11.0,1974.0,Bochum,Duisburg
2846,0,1,11.0,1974.0,Wuppertal,Schalke
2847,1,1,11.0,1974.0,Hertha BSC,M´gladbach
2848,0,0,11.0,1974.0,Offenbach,Frankfurt
2849,0,0,11.0,1974.0,Hamburg,RW Essen
2850,4,1,11.0,1974.0,FC Köln,Braunschweig
2851,2,2,11.0,1974.0,B. München,TB Berlin
2852,2,5,11.0,1974.0,VfB Stuttgar,Bremen
2853,2,3,12.0,1974.0,TB Berlin,Offenbach
2854,1,0,12.0,1974.0,Braunschweig,Wuppertal
2855,2,1,12.0,1974.0,M´gladbach,VfB Stuttgar
2856,5,2,12.0,1974.0,K´lautern,B. München
2857,1,3,12.0,1974.0,Bremen,FC Köln
2858,1,1,12.0,1974.0,Schalke,Hamburg
2859,1,1,12.0,1974.0,Duisburg,Düsseldorf
2860,2,2,12.0,1974.0,RW Essen,Bochum
2861,1,2,12.0,1974.0,Frankfurt,Hertha BSC
2862,1,2,13.0,1974.0,B. München,Duisburg
2863,3,0,13.0,1974.0,Hertha BSC,TB Berlin
2864,1,1,13.0,1974.0,FC Köln,M´gladbach
2865,5,5,13.0,1974.0,VfB Stuttgar,Frankfurt
2866,2,1,13.0,1974.0,Düsseldorf,RW Essen
2867,1,2,13.0,1974.0,Wuppertal,Bremen
2868,0,1,13.0,1974.0,Schalke,Braunschweig
2869,2,4,13.0,1974.0,Hamburg,Bochum
2870,2,1,13.0,1974.0,Offenbach,K´lautern
2871,0,0,14.0,1974.0,Braunschweig,Hamburg
2872,5,1,14.0,1974.0,M´gladbach,Wuppertal
2873,1,2,14.0,1974.0,TB Berlin,VfB Stuttgar
2874,0,2,14.0,1974.0,Bremen,Schalke
2875,3,3,14.0,1974.0,Duisburg,Offenbach
2876,2,2,14.0,1974.0,RW Essen,B. München
2877,0,0,14.0,1974.0,Frankfurt,FC Köln
2878,1,0,14.0,1974.0,Bochum,Düsseldorf
2879,1,2,14.0,1974.0,K´lautern,Hertha BSC
2880,0,3,15.0,1974.0,B. München,Bochum
2881,3,1,15.0,1974.0,Hertha BSC,Duisburg
2882,0,0,15.0,1974.0,Bremen,Braunschweig
2883,3,2,15.0,1974.0,FC Köln,TB Berlin
2884,1,5,15.0,1974.0,Offenbach,RW Essen
2885,0,5,15.0,1974.0,Wuppertal,Frankfurt
2886,1,2,15.0,1974.0,Düsseldorf,Hamburg
